"Plot Title: Tank 5"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 20444040, SEN S/N: 20444040)","Coupler Detached (LGR S/N: 20444040)","Coupler Attached (LGR S/N: 20444040)","Host Connected (LGR S/N: 20444040)","Stopped (LGR S/N: 20444040)","End Of File (LGR S/N: 20444040)"
1,03/29/19 12:00:00 PM,19.056,Logged,,,,
2,03/29/19 12:15:00 PM,19.222,,,,,
3,03/29/19 12:30:00 PM,19.603,,,,,
4,03/29/19 12:45:00 PM,18.913,,,,,
5,03/29/19 01:00:00 PM,19.389,,,,,
6,03/29/19 01:15:00 PM,19.770,,,,,
7,03/29/19 01:30:00 PM,19.294,,,,,
8,03/29/19 01:45:00 PM,19.841,,,,,
9,03/29/19 02:00:00 PM,19.151,,,,,
10,03/29/19 02:15:00 PM,19.532,,,,,
11,03/29/19 02:30:00 PM,20.007,,,,,
12,03/29/19 02:45:00 PM,20.269,,,,,
13,03/29/19 03:00:00 PM,20.603,,,,,
14,03/29/19 03:15:00 PM,20.865,,,,,
15,03/29/19 03:30:00 PM,21.199,,,,,
16,03/29/19 03:45:00 PM,21.533,,,,,
17,03/29/19 04:00:00 PM,21.867,,,,,
18,03/29/19 04:15:00 PM,22.178,,,,,
19,03/29/19 04:30:00 PM,22.513,,,,,
20,03/29/19 04:45:00 PM,22.776,,,,,
21,03/29/19 05:00:00 PM,22.992,,,,,
22,03/29/19 05:15:00 PM,23.232,,,,,
23,03/29/19 05:30:00 PM,23.376,,,,,
24,03/29/19 05:45:00 PM,23.472,,,,,
25,03/29/19 06:00:00 PM,23.617,,,,,
26,03/29/19 06:15:00 PM,23.761,,,,,
27,03/29/19 06:30:00 PM,23.857,,,,,
28,03/29/19 06:45:00 PM,23.978,,,,,
29,03/29/19 07:00:00 PM,22.729,,,,,
30,03/29/19 07:15:00 PM,19.436,,,,,
31,03/29/19 07:30:00 PM,18.699,,,,,
32,03/29/19 07:45:00 PM,19.056,,,,,
33,03/29/19 08:00:00 PM,19.365,,,,,
34,03/29/19 08:15:00 PM,19.627,,,,,
