"Plot Title: Tank 1"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 20444042, SEN S/N: 20444042, LBL: Tank1)","Coupler Detached (LGR S/N: 20444042)","Coupler Attached (LGR S/N: 20444042)","Host Connected (LGR S/N: 20444042)","Stopped (LGR S/N: 20444042)","End Of File (LGR S/N: 20444042)"
130,03/30/19 08:15:00 PM,19.722,,,,,
131,03/30/19 08:30:00 PM,19.484,,,,,
132,03/30/19 08:45:00 PM,18.818,,,,,
133,03/30/19 09:00:00 PM,19.032,,,,,
134,03/30/19 09:15:00 PM,19.222,,,,,
135,03/30/19 09:30:00 PM,19.389,,,,,
136,03/30/19 09:45:00 PM,19.555,,,,,
137,03/30/19 10:00:00 PM,19.722,,,,,
138,03/30/19 10:15:00 PM,19.793,,,,,
139,03/30/19 10:30:00 PM,18.771,,,,,
140,03/30/19 10:45:00 PM,18.937,,,,,
141,03/30/19 11:00:00 PM,19.127,,,,,
142,03/30/19 11:15:00 PM,19.294,,,,,
143,03/30/19 11:30:00 PM,19.436,,,,,
144,03/30/19 11:45:00 PM,19.603,,,,,
145,03/31/19 12:00:00 AM,19.722,,,,,
146,03/31/19 12:15:00 AM,19.817,,,,,
147,03/31/19 12:30:00 AM,18.771,,,,,
148,03/31/19 12:45:00 AM,18.913,,,,,
149,03/31/19 01:00:00 AM,19.103,,,,,
150,03/31/19 01:15:00 AM,19.270,,,,,
151,03/31/19 01:30:00 AM,19.436,,,,,
152,03/31/19 01:45:00 AM,19.603,,,,,
153,03/31/19 02:00:00 AM,19.746,,,,,
154,03/31/19 02:15:00 AM,19.746,,,,,
155,03/31/19 02:30:00 AM,18.771,,,,,
156,03/31/19 02:45:00 AM,18.937,,,,,
157,03/31/19 03:00:00 AM,19.127,,,,,
158,03/31/19 03:15:00 AM,19.294,,,,,
159,03/31/19 03:30:00 AM,19.460,,,,,
160,03/31/19 03:45:00 AM,19.603,,,,,
161,03/31/19 04:00:00 AM,19.746,,,,,
162,03/31/19 04:15:00 AM,19.460,,,,,
163,03/31/19 04:30:00 AM,18.818,,,,,
164,03/31/19 04:45:00 AM,19.008,,,,,
165,03/31/19 05:00:00 AM,19.175,,,,,
166,03/31/19 05:15:00 AM,19.341,,,,,
167,03/31/19 05:30:00 AM,19.508,,,,,
168,03/31/19 05:45:00 AM,19.651,,,,,
169,03/31/19 06:00:00 AM,19.793,,,,,
170,03/31/19 06:15:00 AM,19.508,,,,,
171,03/31/19 06:30:00 AM,18.842,,,,,
172,03/31/19 06:45:00 AM,19.008,,,,,
173,03/31/19 07:00:00 AM,19.175,,,,,
174,03/31/19 07:15:00 AM,19.341,,,,,
175,03/31/19 07:30:00 AM,19.508,,,,,
176,03/31/19 07:45:00 AM,19.674,,,,,
177,03/31/19 08:00:00 AM,19.532,,,,,
178,03/31/19 08:15:00 AM,18.818,,,,,
179,03/31/19 08:30:00 AM,19.056,,,,,
180,03/31/19 08:45:00 AM,19.341,,,,,
181,03/31/19 09:00:00 AM,19.603,,,,,
182,03/31/19 09:15:00 AM,18.414,,,,,
183,03/31/19 09:30:00 AM,18.866,,,,,
184,03/31/19 09:45:00 AM,19.056,,,,,
185,03/31/19 10:00:00 AM,18.604,,,,,
186,03/31/19 10:15:00 AM,19.032,,,,,
187,03/31/19 10:30:00 AM,19.436,,,,,
188,03/31/19 10:45:00 AM,18.580,,,,,
189,03/31/19 11:00:00 AM,18.842,,,,,
190,03/31/19 11:15:00 AM,19.103,,,,,
191,03/31/19 11:30:00 AM,19.341,,,,,
192,03/31/19 11:45:00 AM,19.555,,,,,
193,03/31/19 12:00:00 PM,19.746,,,,,
194,03/31/19 12:15:00 PM,18.723,,,,,
195,03/31/19 12:30:00 PM,18.913,,,,,
196,03/31/19 12:45:00 PM,19.175,,,,,
197,03/31/19 01:00:00 PM,19.436,,,,,
198,03/31/19 01:15:00 PM,19.674,,,,,
199,03/31/19 01:30:00 PM,18.675,,,,,
200,03/31/19 01:45:00 PM,18.889,,,,,
201,03/31/19 02:00:00 PM,19.151,,,,,
202,03/31/19 02:15:00 PM,19.413,,,,,
203,03/31/19 02:30:00 PM,19.651,,,,,
204,03/31/19 02:45:00 PM,19.246,,,,,
205,03/31/19 03:00:00 PM,18.818,,,,,
206,03/31/19 03:15:00 PM,19.032,,,,,
207,03/31/19 03:30:00 PM,19.222,,,,,
208,03/31/19 03:45:00 PM,19.389,,,,,
209,03/31/19 04:00:00 PM,19.555,,,,,
210,03/31/19 04:15:00 PM,19.674,,,,,
211,03/31/19 04:30:00 PM,19.817,,,,,
212,03/31/19 04:45:00 PM,19.056,,,,,
213,03/31/19 05:00:00 PM,18.842,,,,,
214,03/31/19 05:15:00 PM,19.008,,,,,
215,03/31/19 05:30:00 PM,19.175,,,,,
216,03/31/19 05:45:00 PM,19.318,,,,,
217,03/31/19 06:00:00 PM,19.436,,,,,
218,03/31/19 06:15:00 PM,19.555,,,,,
219,03/31/19 06:30:00 PM,19.674,,,,,
220,03/31/19 06:45:00 PM,19.746,,,,,
221,03/31/19 07:00:00 PM,19.841,,,,,
222,03/31/19 07:15:00 PM,19.627,,,,,
223,03/31/19 07:30:00 PM,18.771,,,,,
224,03/31/19 07:45:00 PM,18.913,,,,,
225,03/31/19 08:00:00 PM,19.056,,,,,
226,03/31/19 08:15:00 PM,19.175,,,,,
227,03/31/19 08:30:00 PM,19.270,,,,,
228,03/31/19 08:45:00 PM,19.341,,,,,
229,03/31/19 09:00:00 PM,19.436,,,,,
230,03/31/19 09:15:00 PM,19.484,,,,,
231,03/31/19 09:30:00 PM,19.532,,,,,
232,03/31/19 09:45:00 PM,19.579,,,,,
233,03/31/19 10:00:00 PM,19.627,,,,,
234,03/31/19 10:15:00 PM,19.674,,,,,
235,03/31/19 10:30:00 PM,19.698,,,,,
236,03/31/19 10:45:00 PM,19.746,,,,,
237,03/31/19 11:00:00 PM,19.770,,,,,
238,03/31/19 11:15:00 PM,19.793,,,,,
239,03/31/19 11:30:00 PM,19.817,,,,,
240,03/31/19 11:45:00 PM,19.841,,,,,
241,04/01/19 12:00:00 AM,19.841,,,,,
242,04/01/19 12:15:00 AM,19.841,,,,,
243,04/01/19 12:30:00 AM,19.865,,,,,
244,04/01/19 12:45:00 AM,19.841,,,,,
245,04/01/19 01:00:00 AM,19.841,,,,,
246,04/01/19 01:15:00 AM,19.841,,,,,
247,04/01/19 01:30:00 AM,19.817,,,,,
248,04/01/19 01:45:00 AM,19.793,,,,,
249,04/01/19 02:00:00 AM,19.793,,,,,
250,04/01/19 02:15:00 AM,19.793,,,,,
251,04/01/19 02:30:00 AM,19.793,,,,,
252,04/01/19 02:45:00 AM,19.793,,,,,
253,04/01/19 03:00:00 AM,19.793,,,,,
254,04/01/19 03:15:00 AM,19.793,,,,,
255,04/01/19 03:30:00 AM,19.793,,,,,
256,04/01/19 03:45:00 AM,19.793,,,,,
257,04/01/19 04:00:00 AM,19.793,,,,,
258,04/01/19 04:15:00 AM,19.793,,,,,
259,04/01/19 04:30:00 AM,19.793,,,,,
260,04/01/19 04:45:00 AM,19.770,,,,,
261,04/01/19 05:00:00 AM,19.770,,,,,
262,04/01/19 05:15:00 AM,19.770,,,,,
263,04/01/19 05:30:00 AM,19.793,,,,,
264,04/01/19 05:45:00 AM,19.793,,,,,
265,04/01/19 06:00:00 AM,19.770,,,,,
266,04/01/19 06:15:00 AM,19.770,,,,,
267,04/01/19 06:30:00 AM,19.770,,,,,
268,04/01/19 06:45:00 AM,19.770,,,,,
269,04/01/19 07:00:00 AM,19.770,,,,,
270,04/01/19 07:15:00 AM,19.770,,,,,
271,04/01/19 07:30:00 AM,19.770,,,,,
272,04/01/19 07:45:00 AM,19.793,,,,,
273,04/01/19 08:00:00 AM,19.817,,,,,
274,04/01/19 08:15:00 AM,19.032,,,,,
275,04/01/19 08:30:00 AM,18.842,,,,,
276,04/01/19 08:45:00 AM,19.151,,,,,
277,04/01/19 09:00:00 AM,19.389,,,,,
278,04/01/19 09:15:00 AM,18.985,,,,,
279,04/01/19 09:30:00 AM,18.723,,,,,
280,04/01/19 09:45:00 AM,19.199,,,,,
281,04/01/19 10:00:00 AM,18.414,,,,,
282,04/01/19 10:15:00 AM,19.103,,,,,
283,04/01/19 10:30:00 AM,18.557,,,,,
284,04/01/19 10:45:00 AM,18.937,,,,,
285,04/01/19 11:00:00 AM,19.080,,,,,
286,04/01/19 11:15:00 AM,18.723,,,,,
287,04/01/19 11:30:00 AM,19.175,,,,,
288,04/01/19 11:45:00 AM,18.533,,,,,
289,04/01/19 12:00:00 PM,18.961,,,,,
290,04/01/19 12:15:00 PM,19.436,,,,,
291,04/01/19 12:30:00 PM,18.866,,,,,
292,04/01/19 12:45:00 PM,19.365,,,,,
293,04/01/19 01:00:00 PM,18.699,,,,,
294,04/01/19 01:15:00 PM,19.175,,,,,
295,04/01/19 01:30:00 PM,18.580,,,,,
296,04/01/19 01:45:00 PM,19.032,,,,,
297,04/01/19 02:00:00 PM,18.842,,,,,
298,04/01/19 02:15:00 PM,18.818,,,,,
299,04/01/19 02:30:00 PM,19.151,,,,,
300,04/01/19 02:45:00 PM,18.723,,,,,
301,04/01/19 03:00:00 PM,19.222,,,,,
302,04/01/19 03:15:00 PM,18.699,,,,,
303,04/01/19 03:30:00 PM,19.127,,,,,
304,04/01/19 03:45:00 PM,19.484,,,,,
305,04/01/19 04:00:00 PM,18.699,,,,,
306,04/01/19 04:15:00 PM,19.199,,,,,
307,04/01/19 04:30:00 PM,18.509,,,,,
308,04/01/19 04:45:00 PM,18.937,,,,,
309,04/01/19 05:00:00 PM,19.318,,,,,
310,04/01/19 05:15:00 PM,19.436,,,,,
311,04/01/19 05:30:00 PM,18.889,,,,,
312,04/01/19 05:45:00 PM,19.294,,,,,
313,04/01/19 06:00:00 PM,19.603,,,,,
314,04/01/19 06:15:00 PM,18.747,,,,,
315,04/01/19 06:30:00 PM,18.961,,,,,
316,04/01/19 06:45:00 PM,19.175,,,,,
317,04/01/19 07:00:00 PM,19.341,,,,,
318,04/01/19 07:15:00 PM,19.484,,,,,
319,04/01/19 07:30:00 PM,19.579,,,,,
320,04/01/19 07:45:00 PM,19.674,,,,,
321,04/01/19 08:00:00 PM,19.770,,,,,
322,04/01/19 08:15:00 PM,19.865,,,,,
323,04/01/19 08:30:00 PM,18.818,,,,,
324,04/01/19 08:45:00 PM,18.913,,,,,
325,04/01/19 09:00:00 PM,19.008,,,,,
326,04/01/19 09:15:00 PM,19.127,,,,,
327,04/01/19 09:30:00 PM,19.222,,,,,
328,04/01/19 09:45:00 PM,19.318,,,,,
329,04/01/19 10:00:00 PM,19.389,,,,,
330,04/01/19 10:15:00 PM,19.460,,,,,
331,04/01/19 10:30:00 PM,19.555,,,,,
332,04/01/19 10:45:00 PM,19.627,,,,,
333,04/01/19 11:00:00 PM,19.674,,,,,
334,04/01/19 11:15:00 PM,19.722,,,,,
335,04/01/19 11:30:00 PM,19.770,,,,,
336,04/01/19 11:45:00 PM,19.841,,,,,
337,04/02/19 12:00:00 AM,19.865,,,,,
338,04/02/19 12:15:00 AM,19.912,,,,,
339,04/02/19 12:30:00 AM,19.651,,,,,
340,04/02/19 12:45:00 AM,18.866,,,,,
341,04/02/19 01:00:00 AM,18.937,,,,,
342,04/02/19 01:15:00 AM,19.032,,,,,
343,04/02/19 01:30:00 AM,19.103,,,,,
344,04/02/19 01:45:00 AM,19.175,,,,,
345,04/02/19 02:00:00 AM,19.246,,,,,
346,04/02/19 02:15:00 AM,19.318,,,,,
347,04/02/19 02:30:00 AM,19.365,,,,,
348,04/02/19 02:45:00 AM,19.413,,,,,
349,04/02/19 03:00:00 AM,19.460,,,,,
350,04/02/19 03:15:00 AM,19.484,,,,,
351,04/02/19 03:30:00 AM,19.532,,,,,
352,04/02/19 03:45:00 AM,19.555,,,,,
353,04/02/19 04:00:00 AM,19.603,,,,,
354,04/02/19 04:15:00 AM,19.627,,,,,
355,04/02/19 04:30:00 AM,19.674,,,,,
356,04/02/19 04:45:00 AM,19.698,,,,,
357,04/02/19 05:00:00 AM,19.722,,,,,
358,04/02/19 05:15:00 AM,19.722,,,,,
359,04/02/19 05:30:00 AM,19.746,,,,,
360,04/02/19 05:45:00 AM,19.746,,,,,
361,04/02/19 06:00:00 AM,19.746,,,,,
362,04/02/19 06:15:00 AM,19.770,,,,,
363,04/02/19 06:30:00 AM,19.770,,,,,
364,04/02/19 06:45:00 AM,19.793,,,,,
365,04/02/19 07:00:00 AM,19.793,,,,,
366,04/02/19 07:15:00 AM,19.817,,,,,
367,04/02/19 07:30:00 AM,19.841,,,,,
368,04/02/19 07:45:00 AM,19.888,,,,,
369,04/02/19 08:00:00 AM,19.413,,,,,
370,04/02/19 08:15:00 AM,18.842,,,,,
371,04/02/19 08:30:00 AM,19.056,,,,,
372,04/02/19 08:45:00 AM,19.365,,,,,
373,04/02/19 09:00:00 AM,18.509,,,,,
374,04/02/19 09:15:00 AM,18.889,,,,,
375,04/02/19 09:30:00 AM,19.294,,,,,
376,04/02/19 09:45:00 AM,18.485,,,,,
377,04/02/19 10:00:00 AM,19.032,,,,,
378,04/02/19 10:15:00 AM,18.176,,,,,
379,04/02/19 10:30:00 AM,18.866,,,,,
380,04/02/19 10:45:00 AM,18.295,,,,,
381,04/02/19 11:00:00 AM,18.794,,,,,
382,04/02/19 11:15:00 AM,18.295,,,,,
383,04/02/19 11:30:00 AM,18.771,,,,,
384,04/02/19 11:45:00 AM,18.390,,,,,
385,04/02/19 12:00:00 PM,18.794,,,,,
386,04/02/19 12:15:00 PM,18.414,,,,,
387,04/02/19 12:30:00 PM,18.866,,,,,
388,04/02/19 12:45:00 PM,18.461,,,,,
389,04/02/19 01:00:00 PM,18.889,,,,,
390,04/02/19 01:15:00 PM,18.176,,,,,
391,04/02/19 01:30:00 PM,18.866,,,,,
392,04/02/19 01:45:00 PM,18.129,,,,,
393,04/02/19 02:00:00 PM,18.889,,,,,
394,04/02/19 02:15:00 PM,18.295,,,,,
395,04/02/19 02:30:00 PM,18.937,,,,,
396,04/02/19 02:45:00 PM,18.438,,,,,
397,04/02/19 03:00:00 PM,19.103,,,,,
398,04/02/19 03:15:00 PM,18.319,,,,,
399,04/02/19 03:30:00 PM,19.008,,,,,
400,04/02/19 03:45:00 PM,18.438,,,,,
401,04/02/19 04:00:00 PM,18.889,,,,,
402,04/02/19 04:15:00 PM,19.151,,,,,
403,04/02/19 04:30:00 PM,18.699,,,,,
404,04/02/19 04:45:00 PM,19.080,,,,,
405,04/02/19 05:00:00 PM,19.389,,,,,
406,04/02/19 05:15:00 PM,19.555,,,,,
407,04/02/19 05:30:00 PM,18.771,,,,,
408,04/02/19 05:45:00 PM,19.008,,,,,
409,04/02/19 06:00:00 PM,19.246,,,,,
410,04/02/19 06:15:00 PM,19.460,,,,,
411,04/02/19 06:30:00 PM,19.651,,,,,
412,04/02/19 06:45:00 PM,19.603,,,,,
413,04/02/19 07:00:00 PM,18.866,,,,,
414,04/02/19 07:15:00 PM,19.056,,,,,
415,04/02/19 07:30:00 PM,19.222,,,,,
416,04/02/19 07:45:00 PM,19.389,,,,,
417,04/02/19 08:00:00 PM,19.532,,,,,
418,04/02/19 08:15:00 PM,19.674,,,,,
419,04/02/19 08:30:00 PM,19.817,,,,,
420,04/02/19 08:45:00 PM,18.794,,,,,
421,04/02/19 09:00:00 PM,18.937,,,,,
422,04/02/19 09:15:00 PM,19.127,,,,,
423,04/02/19 09:30:00 PM,19.294,,,,,
424,04/02/19 09:45:00 PM,19.460,,,,,
425,04/02/19 10:00:00 PM,19.603,,,,,
426,04/02/19 10:15:00 PM,19.746,,,,,
427,04/02/19 10:30:00 PM,19.627,,,,,
428,04/02/19 10:45:00 PM,18.866,,,,,
429,04/02/19 11:00:00 PM,19.008,,,,,
430,04/02/19 11:15:00 PM,19.151,,,,,
431,04/02/19 11:30:00 PM,19.294,,,,,
432,04/02/19 11:45:00 PM,19.389,,,,,
433,04/03/19 12:00:00 AM,19.484,,,,,
434,04/03/19 12:15:00 AM,19.603,,,,,
435,04/03/19 12:30:00 AM,19.698,,,,,
436,04/03/19 12:45:00 AM,19.770,,,,,
437,04/03/19 01:00:00 AM,19.865,,,,,
438,04/03/19 01:15:00 AM,19.436,,,,,
439,04/03/19 01:30:00 AM,18.866,,,,,
440,04/03/19 01:45:00 AM,19.008,,,,,
441,04/03/19 02:00:00 AM,19.103,,,,,
442,04/03/19 02:15:00 AM,19.199,,,,,
443,04/03/19 02:30:00 AM,19.294,,,,,
444,04/03/19 02:45:00 AM,19.365,,,,,
445,04/03/19 03:00:00 AM,19.460,,,,,
446,04/03/19 03:15:00 AM,19.532,,,,,
447,04/03/19 03:30:00 AM,19.603,,,,,
448,04/03/19 03:45:00 AM,19.651,,,,,
449,04/03/19 04:00:00 AM,19.698,,,,,
450,04/03/19 04:15:00 AM,19.770,,,,,
451,04/03/19 04:30:00 AM,19.817,,,,,
452,04/03/19 04:45:00 AM,19.865,,,,,
453,04/03/19 05:00:00 AM,19.888,,,,,
454,04/03/19 05:15:00 AM,19.936,,,,,
455,04/03/19 05:30:00 AM,19.246,,,,,
456,04/03/19 05:45:00 AM,18.889,,,,,
457,04/03/19 06:00:00 AM,18.985,,,,,
458,04/03/19 06:15:00 AM,19.056,,,,,
459,04/03/19 06:30:00 AM,19.127,,,,,
460,04/03/19 06:45:00 AM,19.199,,,,,
461,04/03/19 07:00:00 AM,19.294,,,,,
462,04/03/19 07:15:00 AM,19.365,,,,,
463,04/03/19 07:30:00 AM,19.436,,,,,
464,04/03/19 07:45:00 AM,19.508,,,,,
465,04/03/19 08:00:00 AM,19.579,,,,,
466,04/03/19 08:15:00 AM,19.674,,,,,
467,04/03/19 08:30:00 AM,19.770,,,,,
468,04/03/19 08:45:00 AM,19.127,,,,,
469,04/03/19 09:00:00 AM,18.818,,,,,
470,04/03/19 09:15:00 AM,19.056,,,,,
471,04/03/19 09:30:00 AM,19.389,,,,,
472,04/03/19 09:45:00 AM,18.961,,,,,
473,04/03/19 10:00:00 AM,18.818,,,,,
474,04/03/19 10:15:00 AM,19.151,,,,,
475,04/03/19 10:30:00 AM,18.866,,,,,
476,04/03/19 10:45:00 AM,18.794,,,,,
477,04/03/19 11:00:00 AM,19.080,,,,,
478,04/03/19 11:15:00 AM,18.675,,,,,
479,04/03/19 11:30:00 AM,19.199,,,,,
480,04/03/19 11:45:00 AM,18.604,,,,,
481,04/03/19 12:00:00 PM,19.127,,,,,
482,04/03/19 12:15:00 PM,18.533,,,,,
483,04/03/19 12:30:00 PM,19.032,,,,,
484,04/03/19 12:45:00 PM,19.246,,,,,
485,04/03/19 01:00:00 PM,18.794,,,,,
486,04/03/19 01:15:00 PM,19.151,,,,,
487,04/03/19 01:30:00 PM,18.866,,,,,
488,04/03/19 01:45:00 PM,19.151,,,,,
489,04/03/19 02:00:00 PM,18.818,,,,,
490,04/03/19 02:15:00 PM,19.222,,,,,
491,04/03/19 02:30:00 PM,18.842,,,,,
492,04/03/19 02:45:00 PM,18.913,,,,,
493,04/03/19 03:00:00 PM,19.341,,,,,
494,04/03/19 03:15:00 PM,18.866,,,,,
495,04/03/19 03:30:00 PM,18.937,,,,,
496,04/03/19 03:45:00 PM,19.413,,,,,
497,04/03/19 04:00:00 PM,18.723,,,,,
498,04/03/19 04:15:00 PM,19.056,,,,,
499,04/03/19 04:30:00 PM,19.413,,,,,
500,04/03/19 04:45:00 PM,19.222,,,,,
501,04/03/19 05:00:00 PM,18.937,,,,,
502,04/03/19 05:15:00 PM,19.270,,,,,
503,04/03/19 05:30:00 PM,19.603,,,,,
504,04/03/19 05:45:00 PM,18.866,,,,,
505,04/03/19 06:00:00 PM,18.913,,,,,
506,04/03/19 06:15:00 PM,19.199,,,,,
507,04/03/19 06:30:00 PM,19.460,,,,,
508,04/03/19 06:45:00 PM,19.674,,,,,
509,04/03/19 07:00:00 PM,18.985,,,,,
510,04/03/19 07:15:00 PM,18.913,,,,,
511,04/03/19 07:30:00 PM,19.127,,,,,
512,04/03/19 07:45:00 PM,19.341,,,,,
513,04/03/19 08:00:00 PM,19.508,,,,,
514,04/03/19 08:15:00 PM,19.698,,,,,
515,04/03/19 08:30:00 PM,19.627,,,,,
516,04/03/19 08:45:00 PM,18.818,,,,,
517,04/03/19 09:00:00 PM,19.032,,,,,
518,04/03/19 09:15:00 PM,19.222,,,,,
519,04/03/19 09:30:00 PM,19.389,,,,,
520,04/03/19 09:45:00 PM,19.508,,,,,
521,04/03/19 10:00:00 PM,19.651,,,,,
522,04/03/19 10:15:00 PM,19.817,,,,,
523,04/03/19 10:30:00 PM,18.842,,,,,
524,04/03/19 10:45:00 PM,18.985,,,,,
525,04/03/19 11:00:00 PM,19.127,,,,,
