"Plot Title: Tank 4"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 20444032, SEN S/N: 20444032)","Coupler Detached (LGR S/N: 20444032)","Coupler Attached (LGR S/N: 20444032)","Host Connected (LGR S/N: 20444032)","Stopped (LGR S/N: 20444032)","End Of File (LGR S/N: 20444032)"
280,02/25/19 09:37:40 AM,,,Logged,,,
281,02/25/19 09:37:44 AM,,,,Logged,,
282,02/25/19 09:39:23 AM,,Logged,,,,
283,02/25/19 09:45:00 AM,19.460,,,,,
284,02/25/19 10:00:00 AM,19.865,,,,,
285,02/25/19 10:15:00 AM,17.201,,,,,
286,02/25/19 10:30:00 AM,15.939,,,,,
287,02/25/19 10:45:00 AM,14.984,,,,,
288,02/25/19 11:00:00 AM,13.738,,,,,
289,02/25/19 11:15:00 AM,12.558,,,,,
290,02/25/19 11:30:00 AM,12.268,,,,,
291,02/25/19 11:45:00 AM,11.589,,,,,
292,02/25/19 12:00:00 PM,10.883,,,,,
293,02/25/19 12:15:00 PM,10.149,,,,,
294,02/25/19 12:30:00 PM,10.247,,,,,
295,02/25/19 12:45:00 PM,9.608,,,,,
296,02/25/19 01:00:00 PM,8.916,,,,,
297,02/25/19 01:15:00 PM,8.519,,,,,
298,02/25/19 01:30:00 PM,8.369,,,,,
299,02/25/19 01:45:00 PM,8.866,,,,,
300,02/25/19 02:00:00 PM,8.444,,,,,
301,02/25/19 02:15:00 PM,8.394,,,,,
302,02/25/19 02:30:00 PM,8.841,,,,,
303,02/25/19 02:45:00 PM,8.469,,,,,
304,02/25/19 03:00:00 PM,8.020,,,,,
305,02/25/19 03:15:00 PM,7.845,,,,,
306,02/25/19 03:30:00 PM,7.142,,,,,
307,02/25/19 03:45:00 PM,6.636,,,,,
308,02/25/19 04:00:00 PM,6.230,,,,,
309,02/25/19 04:15:00 PM,6.077,,,,,
310,02/25/19 04:30:00 PM,5.949,,,,,
311,02/25/19 04:45:00 PM,5.745,,,,,
312,02/25/19 05:00:00 PM,5.616,,,,,
313,02/25/19 05:15:00 PM,5.514,,,,,
314,02/25/19 05:30:00 PM,5.437,,,,,
315,02/25/19 05:45:00 PM,5.411,,,,,
316,02/25/19 06:00:00 PM,5.385,,,,,
317,02/25/19 06:15:00 PM,5.385,,,,,
318,02/25/19 06:30:00 PM,5.360,,,,,
319,02/25/19 06:45:00 PM,5.360,,,,,
320,02/25/19 07:00:00 PM,5.334,,,,,
321,02/25/19 07:15:00 PM,5.360,,,,,
322,02/25/19 07:30:00 PM,5.360,,,,,
323,02/25/19 07:45:00 PM,5.385,,,,,
324,02/25/19 08:00:00 PM,5.360,,,,,
325,02/25/19 08:15:00 PM,5.385,,,,,
326,02/25/19 08:30:00 PM,5.411,,,,,
327,02/25/19 08:45:00 PM,5.411,,,,,
328,02/25/19 09:00:00 PM,5.437,,,,,
329,02/25/19 09:15:00 PM,5.437,,,,,
330,02/25/19 09:30:00 PM,5.437,,,,,
331,02/25/19 09:45:00 PM,5.437,,,,,
332,02/25/19 10:00:00 PM,5.437,,,,,
333,02/25/19 10:15:00 PM,5.488,,,,,
334,02/25/19 10:30:00 PM,5.437,,,,,
335,02/25/19 10:45:00 PM,5.411,,,,,
336,02/25/19 11:00:00 PM,5.411,,,,,
337,02/25/19 11:15:00 PM,5.411,,,,,
338,02/25/19 11:30:00 PM,5.411,,,,,
339,02/25/19 11:45:00 PM,5.411,,,,,
340,02/26/19 12:00:00 AM,5.385,,,,,
341,02/26/19 12:15:00 AM,5.411,,,,,
342,02/26/19 12:30:00 AM,5.411,,,,,
343,02/26/19 12:45:00 AM,5.411,,,,,
344,02/26/19 01:00:00 AM,5.437,,,,,
345,02/26/19 01:15:00 AM,5.462,,,,,
346,02/26/19 01:30:00 AM,5.437,,,,,
347,02/26/19 01:45:00 AM,5.462,,,,,
348,02/26/19 02:00:00 AM,5.437,,,,,
349,02/26/19 02:15:00 AM,5.437,,,,,
350,02/26/19 02:30:00 AM,5.437,,,,,
351,02/26/19 02:45:00 AM,5.437,,,,,
352,02/26/19 03:00:00 AM,5.437,,,,,
353,02/26/19 03:15:00 AM,5.462,,,,,
354,02/26/19 03:30:00 AM,5.437,,,,,
355,02/26/19 03:45:00 AM,5.462,,,,,
356,02/26/19 04:00:00 AM,5.437,,,,,
357,02/26/19 04:15:00 AM,5.488,,,,,
358,02/26/19 04:30:00 AM,5.514,,,,,
359,02/26/19 04:45:00 AM,5.514,,,,,
360,02/26/19 05:00:00 AM,5.539,,,,,
361,02/26/19 05:15:00 AM,5.539,,,,,
362,02/26/19 05:30:00 AM,5.565,,,,,
363,02/26/19 05:45:00 AM,5.565,,,,,
364,02/26/19 06:00:00 AM,5.565,,,,,
365,02/26/19 06:15:00 AM,5.591,,,,,
366,02/26/19 06:30:00 AM,5.642,,,,,
367,02/26/19 06:45:00 AM,5.668,,,,,
368,02/26/19 07:00:00 AM,5.668,,,,,
369,02/26/19 07:15:00 AM,5.668,,,,,
370,02/26/19 07:30:00 AM,5.745,,,,,
371,02/26/19 07:45:00 AM,5.847,,,,,
372,02/26/19 08:00:00 AM,6.179,,,,,
373,02/26/19 08:15:00 AM,7.594,,,,,
374,02/26/19 08:30:00 AM,7.645,,,,,
375,02/26/19 08:45:00 AM,7.770,,,,,
376,02/26/19 09:00:00 AM,8.145,,,,,
377,02/26/19 09:15:00 AM,8.444,,,,,
378,02/26/19 09:30:00 AM,8.916,,,,,
379,02/26/19 09:45:00 AM,9.312,,,,,
380,02/26/19 10:00:00 AM,9.410,,,,,
381,02/26/19 10:15:00 AM,9.485,,,,,
382,02/26/19 10:30:00 AM,9.608,,,,,
383,02/26/19 10:45:00 AM,9.632,,,,,
384,02/26/19 11:00:00 AM,9.460,,,,,
385,02/26/19 11:15:00 AM,9.213,,,,,
386,02/26/19 11:30:00 AM,9.238,,,,,
387,02/26/19 11:45:00 AM,9.287,,,,,
388,02/26/19 12:00:00 PM,9.287,,,,,
389,02/26/19 12:15:00 PM,9.485,,,,,
390,02/26/19 12:30:00 PM,9.780,,,,,
391,02/26/19 12:45:00 PM,9.829,,,,,
392,02/26/19 01:00:00 PM,9.558,,,,,
393,02/26/19 01:15:00 PM,9.780,,,,,
394,02/26/19 01:30:00 PM,10.100,,,,,
395,02/26/19 01:45:00 PM,10.467,,,,,
396,02/26/19 02:00:00 PM,10.541,,,,,
397,02/26/19 02:15:00 PM,10.810,,,,,
398,02/26/19 02:30:00 PM,10.980,,,,,
399,02/26/19 02:45:00 PM,10.883,,,,,
400,02/26/19 03:00:00 PM,10.516,,,,,
401,02/26/19 03:15:00 PM,10.100,,,,,
402,02/26/19 03:30:00 PM,9.558,,,,,
403,02/26/19 03:45:00 PM,9.015,,,,,
404,02/26/19 04:00:00 PM,8.419,,,,,
405,02/26/19 04:15:00 PM,7.970,,,,,
406,02/26/19 04:30:00 PM,7.619,,,,,
407,02/26/19 04:45:00 PM,7.217,,,,,
408,02/26/19 05:00:00 PM,6.864,,,,,
409,02/26/19 05:15:00 PM,6.535,,,,,
410,02/26/19 05:30:00 PM,6.281,,,,,
411,02/26/19 05:45:00 PM,6.051,,,,,
412,02/26/19 06:00:00 PM,5.872,,,,,
413,02/26/19 06:15:00 PM,5.719,,,,,
414,02/26/19 06:30:00 PM,5.642,,,,,
415,02/26/19 06:45:00 PM,5.565,,,,,
416,02/26/19 07:00:00 PM,5.488,,,,,
417,02/26/19 07:15:00 PM,5.411,,,,,
418,02/26/19 07:30:00 PM,5.334,,,,,
419,02/26/19 07:45:00 PM,5.282,,,,,
420,02/26/19 08:00:00 PM,5.231,,,,,
421,02/26/19 08:15:00 PM,5.231,,,,,
422,02/26/19 08:30:00 PM,5.257,,,,,
423,02/26/19 08:45:00 PM,5.231,,,,,
424,02/26/19 09:00:00 PM,5.231,,,,,
425,02/26/19 09:15:00 PM,5.231,,,,,
426,02/26/19 09:30:00 PM,5.257,,,,,
427,02/26/19 09:45:00 PM,5.282,,,,,
428,02/26/19 10:00:00 PM,5.282,,,,,
429,02/26/19 10:15:00 PM,5.308,,,,,
430,02/26/19 10:30:00 PM,5.334,,,,,
431,02/26/19 10:45:00 PM,5.360,,,,,
432,02/26/19 11:00:00 PM,5.360,,,,,
433,02/26/19 11:15:00 PM,5.360,,,,,
434,02/26/19 11:30:00 PM,5.385,,,,,
435,02/26/19 11:45:00 PM,5.385,,,,,
436,02/27/19 12:00:00 AM,5.360,,,,,
437,02/27/19 12:15:00 AM,5.360,,,,,
438,02/27/19 12:30:00 AM,5.411,,,,,
439,02/27/19 12:45:00 AM,5.411,,,,,
440,02/27/19 01:00:00 AM,5.437,,,,,
441,02/27/19 01:15:00 AM,5.462,,,,,
442,02/27/19 01:30:00 AM,5.462,,,,,
443,02/27/19 01:45:00 AM,5.462,,,,,
444,02/27/19 02:00:00 AM,5.488,,,,,
445,02/27/19 02:15:00 AM,5.488,,,,,
446,02/27/19 02:30:00 AM,5.488,,,,,
447,02/27/19 02:45:00 AM,5.462,,,,,
448,02/27/19 03:00:00 AM,5.462,,,,,
449,02/27/19 03:15:00 AM,5.462,,,,,
450,02/27/19 03:30:00 AM,5.488,,,,,
451,02/27/19 03:45:00 AM,5.488,,,,,
452,02/27/19 04:00:00 AM,5.462,,,,,
453,02/27/19 04:15:00 AM,5.462,,,,,
454,02/27/19 04:30:00 AM,5.462,,,,,
455,02/27/19 04:45:00 AM,5.462,,,,,
456,02/27/19 05:00:00 AM,5.514,,,,,
457,02/27/19 05:15:00 AM,5.539,,,,,
458,02/27/19 05:30:00 AM,5.565,,,,,
459,02/27/19 05:45:00 AM,5.616,,,,,
460,02/27/19 06:00:00 AM,5.616,,,,,
461,02/27/19 06:15:00 AM,5.616,,,,,
462,02/27/19 06:30:00 AM,5.616,,,,,
463,02/27/19 06:45:00 AM,5.668,,,,,
464,02/27/19 07:00:00 AM,5.719,,,,,
465,02/27/19 07:15:00 AM,5.796,,,,,
466,02/27/19 07:30:00 AM,5.872,,,,,
467,02/27/19 07:45:00 AM,5.949,,,,,
468,02/27/19 08:00:00 AM,5.924,,,,,
469,02/27/19 08:15:00 AM,5.949,,,,,
470,02/27/19 08:30:00 AM,6.306,,,,,
471,02/27/19 08:45:00 AM,6.357,,,,,
472,02/27/19 09:00:00 AM,6.357,,,,,
473,02/27/19 09:15:00 AM,6.484,,,,,
474,02/27/19 09:30:00 AM,6.839,,,,,
475,02/27/19 09:45:00 AM,6.965,,,,,
476,02/27/19 10:00:00 AM,7.041,,,,,
477,02/27/19 10:15:00 AM,7.116,,,,,
478,02/27/19 10:30:00 AM,7.242,,,,,
479,02/27/19 10:45:00 AM,7.494,,,,,
480,02/27/19 11:00:00 AM,7.670,,,,,
481,02/27/19 11:15:00 AM,7.544,,,,,
482,02/27/19 11:30:00 AM,7.645,,,,,
483,02/27/19 11:45:00 AM,7.720,,,,,
484,02/27/19 12:00:00 PM,7.645,,,,,
485,02/27/19 12:15:00 PM,7.619,,,,,
486,02/27/19 12:30:00 PM,7.494,,,,,
487,02/27/19 12:45:00 PM,7.343,,,,,
488,02/27/19 01:00:00 PM,7.167,,,,,
489,02/27/19 01:15:00 PM,6.990,,,,,
490,02/27/19 01:30:00 PM,6.990,,,,,
491,02/27/19 01:45:00 PM,6.839,,,,,
492,02/27/19 02:00:00 PM,6.712,,,,,
493,02/27/19 02:15:00 PM,6.585,,,,,
494,02/27/19 02:30:00 PM,6.458,,,,,
495,02/27/19 02:45:00 PM,6.331,,,,,
496,02/27/19 03:00:00 PM,6.153,,,,,
497,02/27/19 03:15:00 PM,6.026,,,,,
498,02/27/19 03:30:00 PM,5.924,,,,,
499,02/27/19 03:45:00 PM,5.847,,,,,
500,02/27/19 04:00:00 PM,5.719,,,,,
501,02/27/19 04:15:00 PM,5.565,,,,,
502,02/27/19 04:30:00 PM,5.437,,,,,
503,02/27/19 04:45:00 PM,5.308,,,,,
504,02/27/19 05:00:00 PM,5.205,,,,,
505,02/27/19 05:15:00 PM,5.102,,,,,
506,02/27/19 05:30:00 PM,5.050,,,,,
507,02/27/19 05:45:00 PM,5.024,,,,,
508,02/27/19 06:00:00 PM,4.999,,,,,
509,02/27/19 06:15:00 PM,4.999,,,,,
510,02/27/19 06:30:00 PM,4.973,,,,,
511,02/27/19 06:45:00 PM,4.947,,,,,
512,02/27/19 07:00:00 PM,4.947,,,,,
513,02/27/19 07:15:00 PM,4.947,,,,,
514,02/27/19 07:30:00 PM,4.947,,,,,
515,02/27/19 07:45:00 PM,4.947,,,,,
516,02/27/19 08:00:00 PM,4.947,,,,,
517,02/27/19 08:15:00 PM,4.999,,,,,
518,02/27/19 08:30:00 PM,4.947,,,,,
519,02/27/19 08:45:00 PM,4.973,,,,,
520,02/27/19 09:00:00 PM,4.947,,,,,
521,02/27/19 09:15:00 PM,4.895,,,,,
522,02/27/19 09:30:00 PM,4.895,,,,,
523,02/27/19 09:45:00 PM,4.895,,,,,
524,02/27/19 10:00:00 PM,4.895,,,,,
525,02/27/19 10:15:00 PM,4.869,,,,,
526,02/27/19 10:30:00 PM,4.869,,,,,
