"Plot Title: Tank 1"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 20444042, SEN S/N: 20444042, LBL: Tank1)","Coupler Detached (LGR S/N: 20444042)","Coupler Attached (LGR S/N: 20444042)","Host Connected (LGR S/N: 20444042)","Stopped (LGR S/N: 20444042)","End Of File (LGR S/N: 20444042)"
786,03/28/19 04:15:00 PM,19.793,,,,,
787,03/28/19 04:30:00 PM,19.032,,,,,
788,03/28/19 04:45:00 PM,19.175,,,,,
789,03/28/19 05:00:00 PM,18.985,,,,,
790,03/28/19 05:15:00 PM,19.532,,,,,
791,03/28/19 05:30:00 PM,18.961,,,,,
792,03/28/19 05:45:00 PM,19.389,,,,,
793,03/28/19 06:00:00 PM,19.127,,,,,
794,03/28/19 06:15:00 PM,18.961,,,,,
795,03/28/19 06:30:00 PM,19.270,,,,,
796,03/28/19 06:45:00 PM,19.532,,,,,
797,03/28/19 07:00:00 PM,19.651,,,,,
798,03/28/19 07:15:00 PM,18.842,,,,,
799,03/28/19 07:30:00 PM,19.080,,,,,
800,03/28/19 07:45:00 PM,19.318,,,,,
801,03/28/19 08:00:00 PM,19.532,,,,,
802,03/28/19 08:15:00 PM,19.722,,,,,
803,03/28/19 08:30:00 PM,18.842,,,,,
804,03/28/19 08:45:00 PM,19.008,,,,,
805,03/28/19 09:00:00 PM,19.294,,,,,
806,03/28/19 09:15:00 PM,19.484,,,,,
807,03/28/19 09:30:00 PM,19.674,,,,,
808,03/28/19 09:45:00 PM,19.151,,,,,
809,03/28/19 10:00:00 PM,18.985,,,,,
810,03/28/19 10:15:00 PM,19.199,,,,,
811,03/28/19 10:30:00 PM,19.389,,,,,
812,03/28/19 10:45:00 PM,19.651,,,,,
813,03/28/19 11:00:00 PM,19.555,,,,,
814,03/28/19 11:15:00 PM,18.889,,,,,
815,03/28/19 11:30:00 PM,19.175,,,,,
816,03/28/19 11:45:00 PM,19.413,,,,,
817,03/29/19 12:00:00 AM,19.627,,,,,
818,03/29/19 12:15:00 AM,19.770,,,,,
819,03/29/19 12:30:00 AM,18.771,,,,,
820,03/29/19 12:45:00 AM,19.032,,,,,
821,03/29/19 01:00:00 AM,19.294,,,,,
822,03/29/19 01:15:00 AM,19.532,,,,,
823,03/29/19 01:30:00 AM,19.698,,,,,
824,03/29/19 01:45:00 AM,18.842,,,,,
825,03/29/19 02:00:00 AM,19.056,,,,,
826,03/29/19 02:15:00 AM,19.318,,,,,
827,03/29/19 02:30:00 AM,19.532,,,,,
828,03/29/19 02:45:00 AM,19.770,,,,,
829,03/29/19 03:00:00 AM,18.818,,,,,
830,03/29/19 03:15:00 AM,19.080,,,,,
831,03/29/19 03:30:00 AM,19.365,,,,,
832,03/29/19 03:45:00 AM,19.579,,,,,
833,03/29/19 04:00:00 AM,19.674,,,,,
834,03/29/19 04:15:00 AM,18.818,,,,,
835,03/29/19 04:30:00 AM,19.056,,,,,
836,03/29/19 04:45:00 AM,19.294,,,,,
837,03/29/19 05:00:00 AM,19.532,,,,,
838,03/29/19 05:15:00 AM,19.722,,,,,
839,03/29/19 05:30:00 AM,18.747,,,,,
840,03/29/19 05:45:00 AM,18.961,,,,,
841,03/29/19 06:00:00 AM,19.246,,,,,
842,03/29/19 06:15:00 AM,19.460,,,,,
843,03/29/19 06:30:00 AM,19.698,,,,,
844,03/29/19 06:45:00 AM,18.985,,,,,
845,03/29/19 07:00:00 AM,18.961,,,,,
846,03/29/19 07:15:00 AM,19.222,,,,,
847,03/29/19 07:30:00 AM,19.508,,,,,
848,03/29/19 07:45:00 AM,19.770,,,,,
849,03/29/19 08:00:00 AM,18.866,,,,,
850,03/29/19 08:15:00 AM,19.270,,,,,
851,03/29/19 08:30:00 AM,19.579,,,,,
852,03/29/19 08:45:00 AM,19.389,,,,,
853,03/29/19 09:00:00 AM,19.127,,,,,
854,03/29/19 09:15:00 AM,19.555,,,,,
855,03/29/19 09:30:00 AM,19.127,,,,,
856,03/29/19 09:45:00 AM,19.103,,,,,
857,03/29/19 10:00:00 AM,19.579,,,,,
858,03/29/19 10:15:00 AM,19.817,,,,,
859,03/29/19 10:16:00 AM,,,Logged,,,
860,03/29/19 10:16:30 AM,,,,Logged,,
861,03/29/19 10:17:05 AM,,,,,Logged,Logged
