"Plot Title: Tank 2"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 20444034, SEN S/N: 20444034, LBL: Celcius)","Coupler Detached (LGR S/N: 20444034)","Coupler Attached (LGR S/N: 20444034)","Host Connected (LGR S/N: 20444034)","Stopped (LGR S/N: 20444034)","End Of File (LGR S/N: 20444034)"
109,03/30/19 03:00:00 PM,19.936,,,,,
110,03/30/19 03:15:00 PM,19.817,,,,,
111,03/30/19 03:30:00 PM,20.341,,,,,
112,03/30/19 03:45:00 PM,20.246,,,,,
113,03/30/19 04:00:00 PM,20.031,,,,,
114,03/30/19 04:15:00 PM,20.317,,,,,
115,03/30/19 04:30:00 PM,20.079,,,,,
116,03/30/19 04:45:00 PM,20.174,,,,,
117,03/30/19 05:00:00 PM,20.055,,,,,
118,03/30/19 05:15:00 PM,19.984,,,,,
119,03/30/19 05:30:00 PM,19.651,,,,,
120,03/30/19 05:45:00 PM,19.888,,,,,
121,03/30/19 06:00:00 PM,19.389,,,,,
122,03/30/19 06:15:00 PM,19.651,,,,,
123,03/30/19 06:30:00 PM,19.865,,,,,
124,03/30/19 06:45:00 PM,19.484,,,,,
125,03/30/19 07:00:00 PM,19.722,,,,,
126,03/30/19 07:15:00 PM,19.912,,,,,
127,03/30/19 07:30:00 PM,19.365,,,,,
128,03/30/19 07:45:00 PM,19.579,,,,,
129,03/30/19 08:00:00 PM,19.770,,,,,
130,03/30/19 08:15:00 PM,19.936,,,,,
131,03/30/19 08:30:00 PM,19.318,,,,,
132,03/30/19 08:45:00 PM,19.532,,,,,
133,03/30/19 09:00:00 PM,19.722,,,,,
134,03/30/19 09:15:00 PM,19.912,,,,,
135,03/30/19 09:30:00 PM,19.270,,,,,
136,03/30/19 09:45:00 PM,19.460,,,,,
137,03/30/19 10:00:00 PM,19.651,,,,,
138,03/30/19 10:15:00 PM,19.817,,,,,
139,03/30/19 10:30:00 PM,19.960,,,,,
140,03/30/19 10:45:00 PM,19.413,,,,,
141,03/30/19 11:00:00 PM,19.579,,,,,
142,03/30/19 11:15:00 PM,19.746,,,,,
143,03/30/19 11:30:00 PM,19.912,,,,,
144,03/30/19 11:45:00 PM,19.294,,,,,
145,03/31/19 12:00:00 AM,19.484,,,,,
146,03/31/19 12:15:00 AM,19.651,,,,,
147,03/31/19 12:30:00 AM,19.817,,,,,
148,03/31/19 12:45:00 AM,19.960,,,,,
149,03/31/19 01:00:00 AM,19.413,,,,,
150,03/31/19 01:15:00 AM,19.579,,,,,
151,03/31/19 01:30:00 AM,19.770,,,,,
152,03/31/19 01:45:00 AM,19.936,,,,,
153,03/31/19 02:00:00 AM,19.365,,,,,
154,03/31/19 02:15:00 AM,19.508,,,,,
155,03/31/19 02:30:00 AM,19.698,,,,,
156,03/31/19 02:45:00 AM,19.865,,,,,
157,03/31/19 03:00:00 AM,19.651,,,,,
158,03/31/19 03:15:00 AM,19.460,,,,,
159,03/31/19 03:30:00 AM,19.627,,,,,
160,03/31/19 03:45:00 AM,19.793,,,,,
161,03/31/19 04:00:00 AM,19.960,,,,,
162,03/31/19 04:15:00 AM,19.341,,,,,
163,03/31/19 04:30:00 AM,19.532,,,,,
164,03/31/19 04:45:00 AM,19.698,,,,,
165,03/31/19 05:00:00 AM,19.865,,,,,
166,03/31/19 05:15:00 AM,19.508,,,,,
167,03/31/19 05:30:00 AM,19.484,,,,,
168,03/31/19 05:45:00 AM,19.674,,,,,
169,03/31/19 06:00:00 AM,19.817,,,,,
170,03/31/19 06:15:00 AM,19.960,,,,,
171,03/31/19 06:30:00 AM,19.365,,,,,
172,03/31/19 06:45:00 AM,19.532,,,,,
173,03/31/19 07:00:00 AM,19.746,,,,,
174,03/31/19 07:15:00 AM,19.960,,,,,
175,03/31/19 07:30:00 AM,19.436,,,,,
176,03/31/19 07:45:00 AM,19.674,,,,,
177,03/31/19 08:00:00 AM,19.960,,,,,
178,03/31/19 08:15:00 AM,19.389,,,,,
179,03/31/19 08:30:00 AM,19.960,,,,,
180,03/31/19 08:45:00 AM,19.532,,,,,
181,03/31/19 09:00:00 AM,20.365,,,,,
182,03/31/19 09:15:00 AM,20.150,,,,,
183,03/31/19 09:30:00 AM,20.865,,,,,
184,03/31/19 09:45:00 AM,20.079,,,,,
185,03/31/19 10:00:00 AM,19.651,,,,,
186,03/31/19 10:15:00 AM,19.841,,,,,
187,03/31/19 10:30:00 AM,19.888,,,,,
188,03/31/19 10:45:00 AM,19.436,,,,,
189,03/31/19 11:00:00 AM,19.674,,,,,
190,03/31/19 11:15:00 AM,19.912,,,,,
191,03/31/19 11:30:00 AM,19.436,,,,,
192,03/31/19 11:45:00 AM,19.698,,,,,
193,03/31/19 12:00:00 PM,19.936,,,,,
194,03/31/19 12:15:00 PM,19.460,,,,,
195,03/31/19 12:30:00 PM,19.770,,,,,
196,03/31/19 12:45:00 PM,20.150,,,,,
197,03/31/19 01:00:00 PM,19.722,,,,,
198,03/31/19 01:15:00 PM,20.055,,,,,
199,03/31/19 01:30:00 PM,19.484,,,,,
200,03/31/19 01:45:00 PM,19.770,,,,,
201,03/31/19 02:00:00 PM,19.865,,,,,
202,03/31/19 02:15:00 PM,19.746,,,,,
203,03/31/19 02:30:00 PM,19.984,,,,,
204,03/31/19 02:45:00 PM,19.532,,,,,
205,03/31/19 03:00:00 PM,19.793,,,,,
206,03/31/19 03:15:00 PM,20.007,,,,,
207,03/31/19 03:30:00 PM,19.532,,,,,
208,03/31/19 03:45:00 PM,19.674,,,,,
209,03/31/19 04:00:00 PM,19.865,,,,,
210,03/31/19 04:15:00 PM,19.960,,,,,
211,03/31/19 04:30:00 PM,19.413,,,,,
212,03/31/19 04:45:00 PM,19.579,,,,,
213,03/31/19 05:00:00 PM,19.746,,,,,
214,03/31/19 05:15:00 PM,19.936,,,,,
215,03/31/19 05:30:00 PM,19.555,,,,,
216,03/31/19 05:45:00 PM,19.436,,,,,
217,03/31/19 06:00:00 PM,19.579,,,,,
218,03/31/19 06:15:00 PM,19.722,,,,,
219,03/31/19 06:30:00 PM,19.865,,,,,
220,03/31/19 06:45:00 PM,19.936,,,,,
221,03/31/19 07:00:00 PM,19.746,,,,,
222,03/31/19 07:15:00 PM,19.389,,,,,
223,03/31/19 07:30:00 PM,19.532,,,,,
224,03/31/19 07:45:00 PM,19.651,,,,,
225,03/31/19 08:00:00 PM,19.746,,,,,
226,03/31/19 08:15:00 PM,19.841,,,,,
227,03/31/19 08:30:00 PM,19.912,,,,,
228,03/31/19 08:45:00 PM,19.960,,,,,
229,03/31/19 09:00:00 PM,20.031,,,,,
230,03/31/19 09:15:00 PM,19.389,,,,,
231,03/31/19 09:30:00 PM,19.460,,,,,
232,03/31/19 09:45:00 PM,19.532,,,,,
233,03/31/19 10:00:00 PM,19.579,,,,,
234,03/31/19 10:15:00 PM,19.627,,,,,
235,03/31/19 10:30:00 PM,19.698,,,,,
236,03/31/19 10:45:00 PM,19.746,,,,,
237,03/31/19 11:00:00 PM,19.770,,,,,
238,03/31/19 11:15:00 PM,19.793,,,,,
239,03/31/19 11:30:00 PM,19.817,,,,,
240,03/31/19 11:45:00 PM,19.865,,,,,
241,04/01/19 12:00:00 AM,19.865,,,,,
242,04/01/19 12:15:00 AM,19.888,,,,,
243,04/01/19 12:30:00 AM,19.888,,,,,
244,04/01/19 12:45:00 AM,19.888,,,,,
245,04/01/19 01:00:00 AM,19.888,,,,,
246,04/01/19 01:15:00 AM,19.888,,,,,
247,04/01/19 01:30:00 AM,19.865,,,,,
248,04/01/19 01:45:00 AM,19.865,,,,,
249,04/01/19 02:00:00 AM,19.865,,,,,
250,04/01/19 02:15:00 AM,19.865,,,,,
251,04/01/19 02:30:00 AM,19.865,,,,,
252,04/01/19 02:45:00 AM,19.865,,,,,
253,04/01/19 03:00:00 AM,19.841,,,,,
254,04/01/19 03:15:00 AM,19.841,,,,,
255,04/01/19 03:30:00 AM,19.841,,,,,
256,04/01/19 03:45:00 AM,19.841,,,,,
257,04/01/19 04:00:00 AM,19.865,,,,,
258,04/01/19 04:15:00 AM,19.865,,,,,
259,04/01/19 04:30:00 AM,19.865,,,,,
260,04/01/19 04:45:00 AM,19.841,,,,,
261,04/01/19 05:00:00 AM,19.841,,,,,
262,04/01/19 05:15:00 AM,19.865,,,,,
263,04/01/19 05:30:00 AM,19.865,,,,,
264,04/01/19 05:45:00 AM,19.865,,,,,
265,04/01/19 06:00:00 AM,19.865,,,,,
266,04/01/19 06:15:00 AM,19.865,,,,,
267,04/01/19 06:30:00 AM,19.888,,,,,
268,04/01/19 06:45:00 AM,19.912,,,,,
269,04/01/19 07:00:00 AM,19.912,,,,,
270,04/01/19 07:15:00 AM,19.936,,,,,
271,04/01/19 07:30:00 AM,19.960,,,,,
272,04/01/19 07:45:00 AM,20.007,,,,,
273,04/01/19 08:00:00 AM,20.079,,,,,
274,04/01/19 08:15:00 AM,19.603,,,,,
275,04/01/19 08:30:00 AM,20.174,,,,,
276,04/01/19 08:45:00 AM,20.007,,,,,
277,04/01/19 09:00:00 AM,20.603,,,,,
278,04/01/19 09:15:00 AM,20.841,,,,,
279,04/01/19 09:30:00 AM,20.913,,,,,
280,04/01/19 09:45:00 AM,20.674,,,,,
281,04/01/19 10:00:00 AM,20.222,,,,,
282,04/01/19 10:15:00 AM,20.746,,,,,
283,04/01/19 10:30:00 AM,20.460,,,,,
284,04/01/19 10:45:00 AM,20.007,,,,,
285,04/01/19 11:00:00 AM,20.317,,,,,
286,04/01/19 11:15:00 AM,19.341,,,,,
287,04/01/19 11:30:00 AM,20.198,,,,,
288,04/01/19 11:45:00 AM,19.865,,,,,
289,04/01/19 12:00:00 PM,19.460,,,,,
290,04/01/19 12:15:00 PM,19.960,,,,,
291,04/01/19 12:30:00 PM,19.817,,,,,
292,04/01/19 12:45:00 PM,19.389,,,,,
293,04/01/19 01:00:00 PM,19.888,,,,,
294,04/01/19 01:15:00 PM,20.650,,,,,
295,04/01/19 01:30:00 PM,20.055,,,,,
296,04/01/19 01:45:00 PM,20.222,,,,,
297,04/01/19 02:00:00 PM,19.318,,,,,
298,04/01/19 02:15:00 PM,20.055,,,,,
299,04/01/19 02:30:00 PM,19.627,,,,,
300,04/01/19 02:45:00 PM,20.317,,,,,
301,04/01/19 03:00:00 PM,19.460,,,,,
302,04/01/19 03:15:00 PM,19.888,,,,,
303,04/01/19 03:30:00 PM,19.770,,,,,
304,04/01/19 03:45:00 PM,19.746,,,,,
305,04/01/19 04:00:00 PM,20.031,,,,,
306,04/01/19 04:15:00 PM,19.770,,,,,
307,04/01/19 04:30:00 PM,20.174,,,,,
308,04/01/19 04:45:00 PM,19.508,,,,,
309,04/01/19 05:00:00 PM,20.031,,,,,
310,04/01/19 05:15:00 PM,18.913,,,,,
311,04/01/19 05:30:00 PM,19.270,,,,,
312,04/01/19 05:45:00 PM,19.674,,,,,
313,04/01/19 06:00:00 PM,18.913,,,,,
314,04/01/19 06:15:00 PM,18.985,,,,,
315,04/01/19 06:30:00 PM,19.318,,,,,
316,04/01/19 06:45:00 PM,19.555,,,,,
317,04/01/19 07:00:00 PM,19.722,,,,,
318,04/01/19 07:15:00 PM,18.889,,,,,
319,04/01/19 07:30:00 PM,18.866,,,,,
320,04/01/19 07:45:00 PM,19.032,,,,,
321,04/01/19 08:00:00 PM,19.199,,,,,
322,04/01/19 08:15:00 PM,19.341,,,,,
323,04/01/19 08:30:00 PM,19.460,,,,,
324,04/01/19 08:45:00 PM,19.555,,,,,
325,04/01/19 09:00:00 PM,19.627,,,,,
326,04/01/19 09:15:00 PM,19.722,,,,,
327,04/01/19 09:30:00 PM,19.793,,,,,
328,04/01/19 09:45:00 PM,19.841,,,,,
329,04/01/19 10:00:00 PM,19.674,,,,,
330,04/01/19 10:15:00 PM,18.794,,,,,
331,04/01/19 10:30:00 PM,18.937,,,,,
332,04/01/19 10:45:00 PM,19.056,,,,,
333,04/01/19 11:00:00 PM,19.151,,,,,
334,04/01/19 11:15:00 PM,19.246,,,,,
335,04/01/19 11:30:00 PM,19.318,,,,,
336,04/01/19 11:45:00 PM,19.413,,,,,
337,04/02/19 12:00:00 AM,19.484,,,,,
338,04/02/19 12:15:00 AM,19.532,,,,,
339,04/02/19 12:30:00 AM,19.579,,,,,
340,04/02/19 12:45:00 AM,19.627,,,,,
341,04/02/19 01:00:00 AM,19.674,,,,,
342,04/02/19 01:15:00 AM,19.722,,,,,
343,04/02/19 01:30:00 AM,19.746,,,,,
344,04/02/19 01:45:00 AM,19.793,,,,,
345,04/02/19 02:00:00 AM,19.841,,,,,
346,04/02/19 02:15:00 AM,19.888,,,,,
347,04/02/19 02:30:00 AM,19.888,,,,,
348,04/02/19 02:45:00 AM,19.912,,,,,
349,04/02/19 03:00:00 AM,19.865,,,,,
350,04/02/19 03:15:00 AM,18.818,,,,,
351,04/02/19 03:30:00 AM,18.889,,,,,
352,04/02/19 03:45:00 AM,18.985,,,,,
353,04/02/19 04:00:00 AM,19.056,,,,,
354,04/02/19 04:15:00 AM,19.127,,,,,
355,04/02/19 04:30:00 AM,19.199,,,,,
356,04/02/19 04:45:00 AM,19.246,,,,,
357,04/02/19 05:00:00 AM,19.294,,,,,
358,04/02/19 05:15:00 AM,19.341,,,,,
359,04/02/19 05:30:00 AM,19.389,,,,,
360,04/02/19 05:45:00 AM,19.436,,,,,
361,04/02/19 06:00:00 AM,19.484,,,,,
362,04/02/19 06:15:00 AM,19.532,,,,,
363,04/02/19 06:30:00 AM,19.579,,,,,
364,04/02/19 06:45:00 AM,19.627,,,,,
365,04/02/19 07:00:00 AM,19.722,,,,,
366,04/02/19 07:15:00 AM,19.793,,,,,
367,04/02/19 07:30:00 AM,19.865,,,,,
368,04/02/19 07:45:00 AM,19.984,,,,,
369,04/02/19 08:00:00 AM,19.127,,,,,
370,04/02/19 08:15:00 AM,19.770,,,,,
371,04/02/19 08:30:00 AM,20.103,,,,,
372,04/02/19 08:45:00 AM,19.841,,,,,
373,04/02/19 09:00:00 AM,19.722,,,,,
374,04/02/19 09:15:00 AM,19.651,,,,,
375,04/02/19 09:30:00 AM,19.651,,,,,
376,04/02/19 09:45:00 AM,19.579,,,,,
377,04/02/19 10:00:00 AM,19.651,,,,,
378,04/02/19 10:15:00 AM,19.722,,,,,
379,04/02/19 10:30:00 AM,20.055,,,,,
380,04/02/19 10:45:00 AM,20.007,,,,,
381,04/02/19 11:00:00 AM,19.888,,,,,
382,04/02/19 11:15:00 AM,19.674,,,,,
383,04/02/19 11:30:00 AM,19.746,,,,,
384,04/02/19 11:45:00 AM,19.841,,,,,
385,04/02/19 12:00:00 PM,20.007,,,,,
386,04/02/19 12:15:00 PM,19.627,,,,,
387,04/02/19 12:30:00 PM,19.627,,,,,
388,04/02/19 12:45:00 PM,19.627,,,,,
389,04/02/19 01:00:00 PM,19.698,,,,,
390,04/02/19 01:15:00 PM,19.865,,,,,
391,04/02/19 01:30:00 PM,20.126,,,,,
392,04/02/19 01:45:00 PM,19.365,,,,,
393,04/02/19 02:00:00 PM,19.770,,,,,
394,04/02/19 02:15:00 PM,20.031,,,,,
395,04/02/19 02:30:00 PM,20.007,,,,,
396,04/02/19 02:45:00 PM,19.555,,,,,
397,04/02/19 03:00:00 PM,19.651,,,,,
398,04/02/19 03:15:00 PM,20.007,,,,,
399,04/02/19 03:30:00 PM,20.007,,,,,
400,04/02/19 03:45:00 PM,19.603,,,,,
401,04/02/19 04:00:00 PM,19.484,,,,,
402,04/02/19 04:15:00 PM,19.508,,,,,
403,04/02/19 04:30:00 PM,19.817,,,,,
404,04/02/19 04:45:00 PM,19.603,,,,,
405,04/02/19 05:00:00 PM,19.389,,,,,
406,04/02/19 05:15:00 PM,19.651,,,,,
407,04/02/19 05:30:00 PM,19.627,,,,,
408,04/02/19 05:45:00 PM,19.532,,,,,
409,04/02/19 06:00:00 PM,19.793,,,,,
410,04/02/19 06:15:00 PM,19.318,,,,,
411,04/02/19 06:30:00 PM,19.532,,,,,
412,04/02/19 06:45:00 PM,19.746,,,,,
413,04/02/19 07:00:00 PM,19.770,,,,,
414,04/02/19 07:15:00 PM,19.436,,,,,
415,04/02/19 07:30:00 PM,19.627,,,,,
416,04/02/19 07:45:00 PM,19.793,,,,,
417,04/02/19 08:00:00 PM,19.912,,,,,
418,04/02/19 08:15:00 PM,19.365,,,,,
419,04/02/19 08:30:00 PM,19.555,,,,,
420,04/02/19 08:45:00 PM,19.722,,,,,
421,04/02/19 09:00:00 PM,19.912,,,,,
422,04/02/19 09:15:00 PM,19.341,,,,,
423,04/02/19 09:30:00 PM,19.508,,,,,
424,04/02/19 09:45:00 PM,19.698,,,,,
425,04/02/19 10:00:00 PM,19.841,,,,,
426,04/02/19 10:15:00 PM,19.413,,,,,
427,04/02/19 10:30:00 PM,19.484,,,,,
428,04/02/19 10:45:00 PM,19.674,,,,,
429,04/02/19 11:00:00 PM,19.817,,,,,
430,04/02/19 11:15:00 PM,19.936,,,,,
431,04/02/19 11:30:00 PM,19.413,,,,,
432,04/02/19 11:45:00 PM,19.532,,,,,
433,04/03/19 12:00:00 AM,19.651,,,,,
434,04/03/19 12:15:00 AM,19.770,,,,,
435,04/03/19 12:30:00 AM,19.865,,,,,
436,04/03/19 12:45:00 AM,19.984,,,,,
437,04/03/19 01:00:00 AM,19.413,,,,,
438,04/03/19 01:15:00 AM,19.508,,,,,
439,04/03/19 01:30:00 AM,19.627,,,,,
440,04/03/19 01:45:00 AM,19.746,,,,,
441,04/03/19 02:00:00 AM,19.817,,,,,
442,04/03/19 02:15:00 AM,19.888,,,,,
443,04/03/19 02:30:00 AM,19.960,,,,,
444,04/03/19 02:45:00 AM,20.031,,,,,
445,04/03/19 03:00:00 AM,19.413,,,,,
446,04/03/19 03:15:00 AM,19.508,,,,,
447,04/03/19 03:30:00 AM,19.603,,,,,
448,04/03/19 03:45:00 AM,19.698,,,,,
449,04/03/19 04:00:00 AM,19.770,,,,,
450,04/03/19 04:15:00 AM,19.841,,,,,
451,04/03/19 04:30:00 AM,19.888,,,,,
452,04/03/19 04:45:00 AM,19.960,,,,,
453,04/03/19 05:00:00 AM,20.007,,,,,
454,04/03/19 05:15:00 AM,20.031,,,,,
455,04/03/19 05:30:00 AM,19.436,,,,,
456,04/03/19 05:45:00 AM,19.508,,,,,
457,04/03/19 06:00:00 AM,19.579,,,,,
458,04/03/19 06:15:00 AM,19.627,,,,,
459,04/03/19 06:30:00 AM,19.698,,,,,
460,04/03/19 06:45:00 AM,19.770,,,,,
461,04/03/19 07:00:00 AM,19.817,,,,,
462,04/03/19 07:15:00 AM,19.888,,,,,
463,04/03/19 07:30:00 AM,19.960,,,,,
464,04/03/19 07:45:00 AM,20.055,,,,,
465,04/03/19 08:00:00 AM,19.389,,,,,
466,04/03/19 08:15:00 AM,19.579,,,,,
467,04/03/19 08:30:00 AM,19.865,,,,,
468,04/03/19 08:45:00 AM,19.651,,,,,
469,04/03/19 09:00:00 AM,19.674,,,,,
470,04/03/19 09:15:00 AM,19.984,,,,,
471,04/03/19 09:30:00 AM,19.817,,,,,
472,04/03/19 09:45:00 AM,19.532,,,,,
473,04/03/19 10:00:00 AM,19.936,,,,,
474,04/03/19 10:15:00 AM,19.770,,,,,
475,04/03/19 10:30:00 AM,19.508,,,,,
476,04/03/19 10:45:00 AM,19.817,,,,,
477,04/03/19 11:00:00 AM,19.770,,,,,
478,04/03/19 11:15:00 AM,20.007,,,,,
479,04/03/19 11:30:00 AM,19.960,,,,,
480,04/03/19 11:45:00 AM,19.888,,,,,
481,04/03/19 12:00:00 PM,20.126,,,,,
482,04/03/19 12:15:00 PM,20.126,,,,,
483,04/03/19 12:30:00 PM,20.388,,,,,
484,04/03/19 12:45:00 PM,20.198,,,,,
485,04/03/19 01:00:00 PM,19.865,,,,,
486,04/03/19 01:15:00 PM,19.793,,,,,
487,04/03/19 01:30:00 PM,20.198,,,,,
488,04/03/19 01:45:00 PM,20.007,,,,,
489,04/03/19 02:00:00 PM,20.412,,,,,
490,04/03/19 02:15:00 PM,20.293,,,,,
491,04/03/19 02:30:00 PM,19.936,,,,,
492,04/03/19 02:45:00 PM,19.817,,,,,
493,04/03/19 03:00:00 PM,20.103,,,,,
494,04/03/19 03:15:00 PM,20.150,,,,,
495,04/03/19 03:30:00 PM,20.412,,,,,
496,04/03/19 03:45:00 PM,20.341,,,,,
497,04/03/19 04:00:00 PM,20.293,,,,,
498,04/03/19 04:15:00 PM,20.269,,,,,
499,04/03/19 04:30:00 PM,20.317,,,,,
500,04/03/19 04:45:00 PM,20.293,,,,,
501,04/03/19 05:00:00 PM,20.103,,,,,
502,04/03/19 05:15:00 PM,19.936,,,,,
503,04/03/19 05:30:00 PM,19.770,,,,,
504,04/03/19 05:45:00 PM,19.341,,,,,
505,04/03/19 06:00:00 PM,19.722,,,,,
506,04/03/19 06:15:00 PM,19.436,,,,,
507,04/03/19 06:30:00 PM,19.722,,,,,
508,04/03/19 06:45:00 PM,19.389,,,,,
509,04/03/19 07:00:00 PM,19.603,,,,,
510,04/03/19 07:15:00 PM,19.841,,,,,
511,04/03/19 07:30:00 PM,19.389,,,,,
512,04/03/19 07:45:00 PM,19.627,,,,,
513,04/03/19 08:00:00 PM,19.841,,,,,
514,04/03/19 08:15:00 PM,19.389,,,,,
515,04/03/19 08:30:00 PM,19.627,,,,,
516,04/03/19 08:45:00 PM,19.865,,,,,
517,04/03/19 09:00:00 PM,19.413,,,,,
518,04/03/19 09:15:00 PM,19.627,,,,,
519,04/03/19 09:30:00 PM,19.817,,,,,
520,04/03/19 09:45:00 PM,19.912,,,,,
521,04/03/19 10:00:00 PM,19.532,,,,,
522,04/03/19 10:15:00 PM,19.817,,,,,
523,04/03/19 10:30:00 PM,19.413,,,,,
524,04/03/19 10:45:00 PM,19.674,,,,,
525,04/03/19 11:00:00 PM,19.865,,,,,
