"Plot Title: Tank 2"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 20444034, SEN S/N: 20444034, LBL: Celcius)","Coupler Detached (LGR S/N: 20444034)","Coupler Attached (LGR S/N: 20444034)","Host Connected (LGR S/N: 20444034)","Stopped (LGR S/N: 20444034)","End Of File (LGR S/N: 20444034)"
752,03/28/19 07:45:00 AM,19.532,,,,,
753,03/28/19 08:00:00 AM,19.770,,,,,
754,03/28/19 08:15:00 AM,19.912,,,,,
755,03/28/19 08:30:00 AM,19.698,,,,,
756,03/28/19 08:45:00 AM,19.651,,,,,
757,03/28/19 09:00:00 AM,19.865,,,,,
758,03/28/19 09:15:00 AM,19.722,,,,,
759,03/28/19 09:30:00 AM,19.555,,,,,
760,03/28/19 09:45:00 AM,19.936,,,,,
761,03/28/19 10:00:00 AM,19.841,,,,,
762,03/28/19 10:15:00 AM,19.841,,,,,
763,03/28/19 10:30:00 AM,19.651,,,,,
764,03/28/19 10:45:00 AM,19.746,,,,,
765,03/28/19 11:00:00 AM,19.436,,,,,
766,03/28/19 11:15:00 AM,19.318,,,,,
767,03/28/19 11:30:00 AM,19.318,,,,,
768,03/28/19 11:45:00 AM,19.722,,,,,
769,03/28/19 12:00:00 PM,19.746,,,,,
770,03/28/19 12:15:00 PM,19.770,,,,,
771,03/28/19 12:30:00 PM,19.627,,,,,
772,03/28/19 12:45:00 PM,19.555,,,,,
773,03/28/19 01:00:00 PM,19.532,,,,,
774,03/28/19 01:15:00 PM,19.270,,,,,
775,03/28/19 01:30:00 PM,19.222,,,,,
776,03/28/19 01:45:00 PM,19.246,,,,,
777,03/28/19 02:00:00 PM,19.484,,,,,
778,03/28/19 02:15:00 PM,19.627,,,,,
779,03/28/19 02:30:00 PM,19.722,,,,,
780,03/28/19 02:45:00 PM,19.770,,,,,
781,03/28/19 03:00:00 PM,19.579,,,,,
782,03/28/19 03:15:00 PM,19.674,,,,,
783,03/28/19 03:30:00 PM,19.888,,,,,
784,03/28/19 03:45:00 PM,19.484,,,,,
785,03/28/19 04:00:00 PM,19.579,,,,,
786,03/28/19 04:15:00 PM,19.555,,,,,
787,03/28/19 04:30:00 PM,19.841,,,,,
788,03/28/19 04:45:00 PM,19.746,,,,,
789,03/28/19 05:00:00 PM,19.484,,,,,
790,03/28/19 05:15:00 PM,19.341,,,,,
791,03/28/19 05:30:00 PM,19.912,,,,,
792,03/28/19 05:45:00 PM,19.508,,,,,
793,03/28/19 06:00:00 PM,19.793,,,,,
794,03/28/19 06:15:00 PM,19.436,,,,,
795,03/28/19 06:30:00 PM,19.722,,,,,
796,03/28/19 06:45:00 PM,19.698,,,,,
797,03/28/19 07:00:00 PM,19.389,,,,,
798,03/28/19 07:15:00 PM,19.603,,,,,
799,03/28/19 07:30:00 PM,19.793,,,,,
800,03/28/19 07:45:00 PM,19.936,,,,,
801,03/28/19 08:00:00 PM,19.365,,,,,
802,03/28/19 08:15:00 PM,19.579,,,,,
803,03/28/19 08:30:00 PM,19.770,,,,,
804,03/28/19 08:45:00 PM,19.936,,,,,
805,03/28/19 09:00:00 PM,19.413,,,,,
806,03/28/19 09:15:00 PM,19.579,,,,,
807,03/28/19 09:30:00 PM,19.770,,,,,
808,03/28/19 09:45:00 PM,19.912,,,,,
809,03/28/19 10:00:00 PM,19.341,,,,,
810,03/28/19 10:15:00 PM,19.532,,,,,
811,03/28/19 10:30:00 PM,19.698,,,,,
812,03/28/19 10:45:00 PM,19.865,,,,,
813,03/28/19 11:00:00 PM,19.793,,,,,
814,03/28/19 11:15:00 PM,19.413,,,,,
815,03/28/19 11:30:00 PM,19.579,,,,,
816,03/28/19 11:45:00 PM,19.770,,,,,
817,03/29/19 12:00:00 AM,19.912,,,,,
818,03/29/19 12:15:00 AM,19.294,,,,,
819,03/29/19 12:30:00 AM,19.508,,,,,
820,03/29/19 12:45:00 AM,19.674,,,,,
821,03/29/19 01:00:00 AM,19.841,,,,,
822,03/29/19 01:15:00 AM,19.698,,,,,
823,03/29/19 01:30:00 AM,19.413,,,,,
824,03/29/19 01:45:00 AM,19.603,,,,,
825,03/29/19 02:00:00 AM,19.770,,,,,
826,03/29/19 02:15:00 AM,19.936,,,,,
827,03/29/19 02:30:00 AM,19.365,,,,,
828,03/29/19 02:45:00 AM,19.532,,,,,
829,03/29/19 03:00:00 AM,19.746,,,,,
830,03/29/19 03:15:00 AM,19.912,,,,,
831,03/29/19 03:30:00 AM,19.318,,,,,
832,03/29/19 03:45:00 AM,19.508,,,,,
833,03/29/19 04:00:00 AM,19.698,,,,,
834,03/29/19 04:15:00 AM,19.865,,,,,
835,03/29/19 04:30:00 AM,19.294,,,,,
836,03/29/19 04:45:00 AM,19.413,,,,,
837,03/29/19 05:00:00 AM,19.603,,,,,
838,03/29/19 05:15:00 AM,19.793,,,,,
839,03/29/19 05:30:00 AM,19.936,,,,,
840,03/29/19 05:45:00 AM,19.389,,,,,
841,03/29/19 06:00:00 AM,19.555,,,,,
842,03/29/19 06:15:00 AM,19.746,,,,,
843,03/29/19 06:30:00 AM,19.912,,,,,
844,03/29/19 06:45:00 AM,19.270,,,,,
845,03/29/19 07:00:00 AM,19.508,,,,,
846,03/29/19 07:15:00 AM,19.722,,,,,
847,03/29/19 07:30:00 AM,19.936,,,,,
848,03/29/19 07:45:00 AM,19.389,,,,,
849,03/29/19 08:00:00 AM,19.698,,,,,
850,03/29/19 08:15:00 AM,19.984,,,,,
851,03/29/19 08:30:00 AM,19.460,,,,,
852,03/29/19 08:45:00 AM,19.817,,,,,
853,03/29/19 09:00:00 AM,19.318,,,,,
854,03/29/19 09:15:00 AM,19.770,,,,,
855,03/29/19 09:30:00 AM,19.318,,,,,
856,03/29/19 09:45:00 AM,19.674,,,,,
857,03/29/19 10:00:00 AM,19.912,,,,,
858,03/29/19 10:15:00 AM,17.320,,,,,
859,03/29/19 10:18:30 AM,,,Logged,,,
860,03/29/19 10:18:42 AM,,,,Logged,,
861,03/29/19 10:18:47 AM,,,,,Logged,Logged
